Item_Store_ID,Item_Store_Returns
FDK03_BABATUNJI046,8067.899447111407
FDK03_BABATUNJI049,9353.619829712687
FDK04_BABATUNJI017,4940.260739755918
FDK04_BABATUNJI027,6033.912645674639
FDK04_BABATUNJI045,4417.229855728514
FDK04_BABATUNJI046,4395.071677674699
FDK08_BABATUNJI018,4486.545018917723
FDK08_BABATUNJI019,1671.6886361509933
FDK08_BABATUNJI027,7391.2937513238185
FDK09_BABATUNJI010,4739.602269624012
FDK09_BABATUNJI046,7940.396926217885
FDK10_BABATUNJI013,6818.149993532598
FDK14_BABATUNJI017,4765.367116469054
FDK14_BABATUNJI018,4218.142373728167
FDK14_BABATUNJI035,4543.713556723673
FDK14_BABATUNJI045,4339.03415407561
FDK14_BABATUNJI046,4358.367802085418
FDK15_BABATUNJI018,4187.498754847779
FDK15_BABATUNJI019,2031.461765734265
FDK15_BABATUNJI027,6342.887519566411
FDK15_BABATUNJI035,4661.721991363334
FDK16_BABATUNJI018,4292.24079059899
FDK16_BABATUNJI027,6178.412807905196
FDK16_BABATUNJI035,4836.477086037342
FDK16_BABATUNJI045,4651.0430500269085
FDK20_BABATUNJI027,8726.080153783216
FDK20_BABATUNJI045,5122.114611554495
FDK21_BABATUNJI010,5041.7027829902845
FDK21_BABATUNJI013,6578.817728543949
FDK21_BABATUNJI018,8197.312181734875
FDK21_BABATUNJI046,7385.4706375937
FDK21_BABATUNJI049,8650.91667218021
FDK22_BABATUNJI010,4671.627585272942
FDK22_BABATUNJI018,8495.28050748941
FDK24_BABATUNJI018,3897.2701075837604
FDK24_BABATUNJI019,2640.3065918693324
FDK24_BABATUNJI027,6144.405742090059
FDK24_BABATUNJI035,4523.471555972994
FDK24_BABATUNJI045,4480.664153560438
FDK24_BABATUNJI046,3974.299030376942
FDK27_BABATUNJI027,8107.32481682475
FDK27_BABATUNJI035,5327.022417614434
FDK28_BABATUNJI010,4916.859751855967
FDK28_BABATUNJI018,8235.04099240998
FDK28_BABATUNJI046,8083.1055013756495
FDK33_BABATUNJI013,6728.9880211098125
FDK34_BABATUNJI013,7703.991828925782
FDK34_BABATUNJI018,7923.674567670349
FDK36_BABATUNJI017,4790.349985275314
FDK36_BABATUNJI027,6447.24794831424
FDK36_BABATUNJI035,4579.334619437451
FDK36_BABATUNJI046,4293.735051773512
FDK40_BABATUNJI010,4981.612733649266
FDK40_BABATUNJI013,6818.308866387228
FDK40_BABATUNJI018,8061.4471938199795
FDK40_BABATUNJI027,15137.845311863455
FDK40_BABATUNJI045,9253.683902147208
FDK40_BABATUNJI046,8368.645566795709
FDK40_BABATUNJI049,8430.78852926003
FDK41_BABATUNJI017,4568.513856998635
FDK41_BABATUNJI027,6849.8756197205
FDK41_BABATUNJI035,4503.198310759614
FDK41_BABATUNJI045,4157.357104045652
FDK41_BABATUNJI046,3971.754198248942
FDK43_BABATUNJI045,4881.253829563897
FDK45_BABATUNJI035,4989.057305072591
FDK45_BABATUNJI045,4764.172490423896
FDK46_BABATUNJI010,4930.674030737229
FDK46_BABATUNJI018,7893.160228524255
FDK48_BABATUNJI017,4737.772794487508
FDK48_BABATUNJI027,6069.000276881564
FDK48_BABATUNJI045,4310.181733569306
FDK48_BABATUNJI046,4331.922450888277
FDK48_BABATUNJI049,4025.535168090591
FDK51_BABATUNJI010,4865.05394943172
FDK51_BABATUNJI013,7088.325233184372
FDK51_BABATUNJI027,15955.897462918885
FDK51_BABATUNJI035,9679.443108911699
FDK51_BABATUNJI046,7420.319083949841
FDK51_BABATUNJI049,7985.018112716632
FDK52_BABATUNJI010,4896.763862692014
FDK52_BABATUNJI013,7013.0921212036
FDK52_BABATUNJI018,7215.308261828689
FDK55_BABATUNJI017,4896.95468215027
FDK55_BABATUNJI018,4005.4729937542074
FDK55_BABATUNJI019,2646.5125579090823
FDK55_BABATUNJI035,4716.1141672335725
FDK55_BABATUNJI045,4619.454993579042
FDK56_BABATUNJI010,3685.540033359431
FDK56_BABATUNJI013,6822.542815538342
FDK57_BABATUNJI027,7096.571928908327
FDK58_BABATUNJI018,4222.517281593313
FDK58_BABATUNJI019,1571.7802001451655
FDK58_BABATUNJI027,7406.500349612105
FDK58_BABATUNJI035,5084.987026225658
FDK58_BABATUNJI045,4837.837609442489
FDK60_BABATUNJI018,4111.671330744746
FDK60_BABATUNJI035,4624.506297081136
FDL02_BABATUNJI019,1283.9467307421382
FDL03_BABATUNJI013,7055.280695987947
FDL04_BABATUNJI017,4641.176568880799
FDL04_BABATUNJI027,6817.261626325798
FDL04_BABATUNJI035,4476.49378574466
FDL08_BABATUNJI013,7432.855917815876
FDL08_BABATUNJI046,7662.770649107905
FDL10_BABATUNJI017,4477.893401751711
FDL10_BABATUNJI018,3941.30158590719
FDL10_BABATUNJI027,6162.053340549095
FDL10_BABATUNJI035,4376.102115243281
FDL10_BABATUNJI045,4248.838270960193
FDL12_BABATUNJI019,2698.7424154722967
FDL12_BABATUNJI027,6499.211035911112
FDL12_BABATUNJI035,4450.599000358969
FDL12_BABATUNJI046,4341.180670474269
FDL13_BABATUNJI010,4857.096853211894
FDL13_BABATUNJI013,7248.755649715968
FDL13_BABATUNJI018,7923.936844396843
FDL13_BABATUNJI049,9104.28449498068
FDL16_BABATUNJI017,4678.645565341731
FDL16_BABATUNJI018,3823.2990714426924
FDL16_BABATUNJI019,2686.048618311758
FDL16_BABATUNJI049,4034.4267178804425
FDL20_BABATUNJI017,4687.350683964718
FDL20_BABATUNJI027,6885.68385003962
FDL20_BABATUNJI035,4680.541210205176
FDL20_BABATUNJI045,4560.504118910524
FDL21_BABATUNJI019,3072.9939926080388
FDL21_BABATUNJI035,4606.492420946221
FDL21_BABATUNJI045,4422.542309190181
FDL21_BABATUNJI046,4214.162534444941
FDL22_BABATUNJI017,4993.504984307423
FDL22_BABATUNJI027,6026.902200983786
FDL22_BABATUNJI035,4985.153459766889
FDL22_BABATUNJI045,4607.921083747701
FDL24_BABATUNJI013,6590.8131124527235
FDL25_BABATUNJI017,4535.648742417598
FDL25_BABATUNJI018,4072.6155314767598
FDL27_BABATUNJI018,4222.624839805742
FDL27_BABATUNJI045,4630.422053810447
FDL27_BABATUNJI046,4365.082658922156
FDL27_BABATUNJI049,4215.9545675642
FDL28_BABATUNJI013,7530.434202634906
FDL32_BABATUNJI017,5266.936455600249
FDL33_BABATUNJI010,3796.8687440764893
FDL33_BABATUNJI013,7288.26079472703
FDL34_BABATUNJI027,7917.176729996027
FDL36_BABATUNJI017,4411.510174070257
FDL36_BABATUNJI018,4022.0089965567
FDL36_BABATUNJI019,2187.214064110057
FDL36_BABATUNJI027,6242.685893327928
FDL36_BABATUNJI045,4174.147022346469
FDL38_BABATUNJI018,3693.2986585092963
FDL38_BABATUNJI019,2595.9188691667987
FDL38_BABATUNJI027,7220.426978417773
FDL38_BABATUNJI035,4913.229551927225
FDL38_BABATUNJI045,4204.4135963799
FDL39_BABATUNJI013,6531.782975712205
FDL40_BABATUNJI018,3892.489684416984
FDL40_BABATUNJI019,2434.6072849472325
FDL40_BABATUNJI027,6808.127782429072
FDL40_BABATUNJI035,5041.742880175581
FDL40_BABATUNJI045,4749.093518968393
FDL43_BABATUNJI017,4859.484460375171
FDL43_BABATUNJI027,6342.226906439958
FDL43_BABATUNJI035,4746.76591808684
FDL43_BABATUNJI046,4199.66084213807
FDL43_BABATUNJI049,4411.220511887361
FDL45_BABATUNJI027,7032.148324553212
FDL45_BABATUNJI035,5796.90108623545
FDL45_BABATUNJI045,5410.996481184714
FDL46_BABATUNJI027,7202.9401642919765
FDL46_BABATUNJI035,4887.575547608587
FDL48_BABATUNJI017,4869.800246660627
FDL48_BABATUNJI027,6447.775777832992
FDL48_BABATUNJI035,4799.8606645684995
FDL48_BABATUNJI046,4093.5439722726433
FDL48_BABATUNJI049,4219.745820163764
FDL51_BABATUNJI013,7243.237636208447
FDL51_BABATUNJI046,7368.257559893415
FDL52_BABATUNJI017,4667.196849649728
FDL52_BABATUNJI018,4121.717530243729
FDL52_BABATUNJI019,2780.7729434964212
FDL52_BABATUNJI027,6603.573925897114
FDL52_BABATUNJI046,4423.344584153915
FDL56_BABATUNJI018,3763.6164629690857
FDL56_BABATUNJI019,2314.802601863193
FDL56_BABATUNJI027,6349.669721510031
FDL56_BABATUNJI035,4420.814449516818
FDL56_BABATUNJI045,4225.159576494033
FDL57_BABATUNJI013,7457.674243137223
FDL57_BABATUNJI018,7421.776320372817
FDL57_BABATUNJI049,9138.864587397937
FDL58_BABATUNJI010,4920.2077544143685
FDL58_BABATUNJI013,7654.546343337452
FDL58_BABATUNJI018,7130.79649137389
FDL58_BABATUNJI035,10171.30398006224
FDL58_BABATUNJI045,9697.40436351264
FDL58_BABATUNJI046,7913.770207145551
FDL58_BABATUNJI049,8674.751185651705
FDM01_BABATUNJI017,5138.953466127418
FDM01_BABATUNJI018,4299.640493243046
FDM01_BABATUNJI027,7213.19208627323
FDM01_BABATUNJI035,4591.680776340922
FDM02_BABATUNJI017,4859.368771841003
FDM02_BABATUNJI018,4004.070809377154
FDM02_BABATUNJI035,4695.379086786483
FDM02_BABATUNJI046,4752.363577497708
FDM03_BABATUNJI017,4817.851177992593
FDM03_BABATUNJI027,7598.452209648927
FDM03_BABATUNJI035,4855.165652450174
FDM04_BABATUNJI017,4704.519164352783
FDM04_BABATUNJI018,3924.692180566305
FDM04_BABATUNJI035,4697.726338520148
FDM04_BABATUNJI046,4121.928189932428
FDM04_BABATUNJI049,4278.335769287727
FDM08_BABATUNJI010,4894.756762848749
FDM08_BABATUNJI013,7258.7878184768215
FDM08_BABATUNJI046,7489.107425071333
FDM10_BABATUNJI013,7085.00073297641
FDM12_BABATUNJI010,3798.765565067239
FDM14_BABATUNJI027,7502.242903074126
FDM14_BABATUNJI035,5386.549075021555
FDM16_BABATUNJI018,3960.5541457018085
FDM16_BABATUNJI046,4489.779128296146
FDM20_BABATUNJI013,7847.764890779338
FDM20_BABATUNJI018,7758.446999142135
FDM20_BABATUNJI046,8167.67769623477
FDM21_BABATUNJI049,8330.738720853866
FDM22_BABATUNJI019,2716.0865482051368
FDM22_BABATUNJI027,6442.178614720458
FDM22_BABATUNJI035,4879.1201386956855
FDM25_BABATUNJI013,6487.393914447778
FDM28_BABATUNJI010,3452.0703391481056
FDM28_BABATUNJI013,6494.76038833818
FDM32_BABATUNJI018,4257.872284801881
FDM32_BABATUNJI046,4072.5179822719642
FDM33_BABATUNJI013,7561.915529238083
FDM33_BABATUNJI018,7717.958343253538
FDM33_BABATUNJI046,8470.602875421982
FDM34_BABATUNJI027,7935.1950363454625
FDM36_BABATUNJI013,6337.658168446391
FDM38_BABATUNJI046,4296.392761775121
FDM39_BABATUNJI010,2986.1093946315423
FDM39_BABATUNJI013,6580.22968713426
FDM44_BABATUNJI017,5066.681336139381
FDM44_BABATUNJI019,1956.7981609854278
FDM44_BABATUNJI045,4927.616617453415
FDM45_BABATUNJI035,5248.948934209915
FDM45_BABATUNJI045,5157.817953767698
FDM46_BABATUNJI027,6264.383189853221
FDM46_BABATUNJI035,4546.2251687704265
FDM46_BABATUNJI045,4714.340372959734
FDM50_BABATUNJI018,3908.0417319766775
FDM50_BABATUNJI027,6356.487402912389
FDM50_BABATUNJI035,4697.597894321087
FDM50_BABATUNJI045,4544.070524183593
FDM51_BABATUNJI017,4640.904930744102
FDM51_BABATUNJI035,4939.513135953367
FDM51_BABATUNJI045,4634.699515067228
FDM56_BABATUNJI017,4891.814600126465
FDM56_BABATUNJI019,1129.2453928640007
FDM56_BABATUNJI027,7096.434078174775
FDM57_BABATUNJI017,4907.780990522091
FDM57_BABATUNJI035,4736.759629266518
FDM57_BABATUNJI045,4622.848189137831
FDM57_BABATUNJI046,4901.845096283918
FDM58_BABATUNJI017,5385.868751943631
FDM58_BABATUNJI027,8717.384188216667
FDM60_BABATUNJI017,4884.757069050945
FDM60_BABATUNJI018,3966.2259545156126
FDM60_BABATUNJI046,4203.094189231544
FDM60_BABATUNJI049,4489.221980670813
FDN01_BABATUNJI010,1799.468636039478
FDN02_BABATUNJI013,7072.414285764176
FDN02_BABATUNJI046,7836.595685441662
FDN03_BABATUNJI010,4878.460223489813
FDN03_BABATUNJI046,7838.378381703827
FDN04_BABATUNJI013,6103.501533162529
FDN08_BABATUNJI027,7735.104869634875
FDN08_BABATUNJI045,5553.8440961653405
FDN09_BABATUNJI010,4846.375823365806
FDN09_BABATUNJI013,7773.305969603382
FDN09_BABATUNJI018,7470.487153187729
FDN10_BABATUNJI027,7372.660126523604
FDN10_BABATUNJI035,5523.388732990166
FDN10_BABATUNJI045,5265.530127520581
FDN12_BABATUNJI027,7239.818832444232
FDN12_BABATUNJI045,4432.638505642499
FDN13_BABATUNJI017,4496.153045434525
FDN13_BABATUNJI019,2091.8386696334746
FDN13_BABATUNJI045,4285.440493785364
FDN15_BABATUNJI027,8834.542109218866
FDN16_BABATUNJI017,5117.6522220562465
FDN16_BABATUNJI045,5285.3373770059925
FDN22_BABATUNJI013,7521.230682038939
FDN22_BABATUNJI018,7288.524554009033
FDN24_BABATUNJI017,4515.01231740821
FDN24_BABATUNJI019,2640.3065918693324
FDN24_BABATUNJI027,6499.007047782399
FDN24_BABATUNJI045,4134.416775385414
FDN24_BABATUNJI046,4072.6558059409113
FDN25_BABATUNJI018,4288.531049783391
FDN25_BABATUNJI019,2810.008566623245
FDN25_BABATUNJI035,4741.841348461232
FDN25_BABATUNJI049,4320.006154933171
FDN27_BABATUNJI027,7145.899080545687
FDN27_BABATUNJI035,5099.433106736809
FDN28_BABATUNJI017,4932.312410697
FDN28_BABATUNJI018,4064.3302641276937
FDN28_BABATUNJI035,4906.004467694251
FDN31_BABATUNJI013,7122.487276255729
FDN33_BABATUNJI027,7171.44052391396
FDN34_BABATUNJI013,6074.424571782267
FDN38_BABATUNJI013,7823.803209259255
FDN38_BABATUNJI018,7283.4996889621725
FDN38_BABATUNJI046,8408.913536660637
FDN39_BABATUNJI013,5763.439726391963
FDN45_BABATUNJI046,7734.052985235025
FDN46_BABATUNJI017,5357.282670109451
FDN46_BABATUNJI035,4455.905481812715
FDN46_BABATUNJI045,4515.259972605789
FDN48_BABATUNJI018,4182.791347151098
FDN48_BABATUNJI019,2291.5778051133075
FDN48_BABATUNJI027,6348.615110629113
FDN48_BABATUNJI035,4448.900724460016
FDN48_BABATUNJI045,4233.626329448849
FDN49_BABATUNJI018,4106.218994074236
FDN49_BABATUNJI035,4565.325318847448
FDN49_BABATUNJI046,4268.004743474352
FDN49_BABATUNJI049,4014.021115200443
FDN50_BABATUNJI018,3570.1296542860423
FDN50_BABATUNJI027,6717.451857580382
FDN52_BABATUNJI027,6722.504317260741
FDN57_BABATUNJI027,8556.339157106031
FDN58_BABATUNJI013,7378.135445974078
FDN58_BABATUNJI018,7348.235847661317
FDN58_BABATUNJI046,7578.444040680773
FDN58_BABATUNJI049,8910.37769862751
FDO01_BABATUNJI027,8627.88093156935
FDO01_BABATUNJI045,5310.529416083389
FDO03_BABATUNJI018,7941.417006489008
FDO04_BABATUNJI017,4771.6315361724555
FDO04_BABATUNJI018,4054.6231093301762
FDO04_BABATUNJI027,6310.768422406095
FDO04_BABATUNJI046,3973.9312298136224
FDO09_BABATUNJI013,7515.02228203216
FDO09_BABATUNJI045,10031.619931106736
FDO09_BABATUNJI046,7862.694358684906
FDO09_BABATUNJI049,8811.13540243137
FDO10_BABATUNJI017,5203.133669957597
FDO10_BABATUNJI019,3132.0908277893423
FDO10_BABATUNJI027,6992.024822065094
FDO10_BABATUNJI035,4834.557279162629
FDO10_BABATUNJI045,4452.95969520608
FDO10_BABATUNJI046,3950.6115750720396
FDO11_BABATUNJI010,4926.608330700103
FDO11_BABATUNJI046,8186.176862300945
FDO11_BABATUNJI049,8193.635569633923
FDO12_BABATUNJI013,6983.52725189514
FDO12_BABATUNJI046,7996.09925203995
FDO15_BABATUNJI017,5172.302002718117
FDO15_BABATUNJI018,3755.572102861896
FDO15_BABATUNJI019,2950.492259827351
FDO15_BABATUNJI027,7199.135079871154
FDO15_BABATUNJI035,4854.058799197561
FDO15_BABATUNJI049,4703.265596722832
FDO16_BABATUNJI018,4226.152015744799
FDO16_BABATUNJI045,4533.465859152525
FDO16_BABATUNJI046,4330.341544816542
FDO16_BABATUNJI049,4151.756406370705
FDO19_BABATUNJI017,5050.588751598461
FDO19_BABATUNJI018,3652.1580400520083
FDO19_BABATUNJI027,6682.366013174508
FDO19_BABATUNJI035,4578.359741211659
FDO19_BABATUNJI045,4393.262356875485
FDO19_BABATUNJI046,4218.670908217814
FDO19_BABATUNJI049,4363.989690539767
FDO20_BABATUNJI013,7274.484221233305
FDO20_BABATUNJI018,7938.61580665884
FDO20_BABATUNJI046,8149.944600465504
FDO20_BABATUNJI049,8667.528872228802
FDO21_BABATUNJI013,7179.981976785133
FDO21_BABATUNJI018,7631.365582254217
FDO21_BABATUNJI046,7525.718290561892
FDO22_BABATUNJI017,5047.196835515067
FDO22_BABATUNJI018,3983.3787313579915
FDO22_BABATUNJI035,4725.470562106025
FDO22_BABATUNJI045,4453.115974182795
FDO22_BABATUNJI049,4131.961319483662
FDO23_BABATUNJI017,4488.672202483596
FDO23_BABATUNJI018,4025.5981135609495
FDO23_BABATUNJI019,2402.650726231073
FDO23_BABATUNJI027,5931.648509829127
FDO23_BABATUNJI035,4526.503856537908
FDO23_BABATUNJI045,4805.54405079649
FDO25_BABATUNJI010,4559.95502300276
FDO25_BABATUNJI046,8160.030794187829
FDO27_BABATUNJI018,4412.13961578023
FDO27_BABATUNJI027,6923.103005614941
FDO27_BABATUNJI045,4479.624256515361
FDO28_BABATUNJI027,6908.699922848843
FDO28_BABATUNJI035,5022.072923219261
FDO31_BABATUNJI017,4673.528315057391
FDO31_BABATUNJI018,3887.4442911045853
FDO31_BABATUNJI027,6683.116195734123
FDO31_BABATUNJI046,4778.79340284726
FDO32_BABATUNJI017,4617.2827427321645
FDO32_BABATUNJI018,4472.265696223452
FDO32_BABATUNJI027,6215.7935471708415
FDO32_BABATUNJI035,4421.340899258957
FDO32_BABATUNJI045,4554.840058837277
FDO32_BABATUNJI046,4314.298980089082
FDO32_BABATUNJI049,4649.082554483376
FDO36_BABATUNJI013,6881.9440093144485
FDO37_BABATUNJI010,4803.324333581142
FDO37_BABATUNJI013,7616.385326973093
FDO37_BABATUNJI018,8051.049320659979
FDO37_BABATUNJI049,9010.628163904308
FDO38_BABATUNJI017,4515.138712855045
FDO38_BABATUNJI018,3938.827098150779
FDO38_BABATUNJI027,6157.207470498762
FDO38_BABATUNJI045,4218.149920279171
FDO38_BABATUNJI049,4504.840969499727
FDO39_BABATUNJI013,7650.25225235765
FDO44_BABATUNJI027,6926.387379464843
FDO44_BABATUNJI035,4914.718266034194
FDO44_BABATUNJI045,4611.7916130667
FDO45_BABATUNJI017,4573.578359955329
FDO45_BABATUNJI018,4055.5245603434378
FDO45_BABATUNJI027,6664.694070340752
FDO45_BABATUNJI045,4493.591177852466
FDO45_BABATUNJI046,4080.960984846849
FDO46_BABATUNJI013,6697.432226926737
FDO48_BABATUNJI013,7179.00196847144
FDO48_BABATUNJI018,7245.3833388995445
FDO48_BABATUNJI046,7931.244782304006
FDO49_BABATUNJI019,2789.3599401208908
FDO49_BABATUNJI027,6272.771900227538
FDO49_BABATUNJI046,4127.720250143298
FDO49_BABATUNJI049,4354.392951074828
FDO50_BABATUNJI017,4716.662143769685
FDO50_BABATUNJI018,3982.180396758586
FDO50_BABATUNJI027,6255.187340019002
FDO50_BABATUNJI046,4274.432875567866
FDO51_BABATUNJI018,3869.8742214737863
FDO51_BABATUNJI027,6400.348253526618
FDO52_BABATUNJI013,6234.3990765134695
FDO56_BABATUNJI035,5085.9240702995285
FDO56_BABATUNJI045,5191.656073090985
FDO60_BABATUNJI017,5040.108786989509
FDO60_BABATUNJI018,3978.9449561774127
FDO60_BABATUNJI027,6223.852705983407
FDO60_BABATUNJI035,4588.7391825617415
FDO60_BABATUNJI046,4068.329514351342
FDP03_BABATUNJI035,5171.4514922645
FDP03_BABATUNJI045,5036.902138043128
FDP04_BABATUNJI018,4045.925726516154
FDP04_BABATUNJI027,6387.7361416526155
FDP04_BABATUNJI045,4497.139333658597
FDP04_BABATUNJI046,4133.082816270584
FDP04_BABATUNJI049,4255.294618448855
FDP07_BABATUNJI013,7122.485475354066
FDP07_BABATUNJI046,7408.065123000938
FDP08_BABATUNJI013,6945.974580450016
FDP10_BABATUNJI017,4803.975386485502
FDP10_BABATUNJI027,6871.755948735229
FDP10_BABATUNJI035,4773.459861035731
FDP10_BABATUNJI045,4588.211344371488
FDP11_BABATUNJI010,4787.36531747932
FDP11_BABATUNJI013,7130.054639020877
FDP11_BABATUNJI046,7884.219748259293
FDP12_BABATUNJI017,4648.162228428127
FDP12_BABATUNJI035,4518.485005613
FDP12_BABATUNJI045,4450.200237518711
FDP12_BABATUNJI046,4180.339018669537
FDP12_BABATUNJI049,4379.092189461191
FDP13_BABATUNJI018,4352.638449886263
FDP13_BABATUNJI019,2651.7941110948477
FDP13_BABATUNJI027,6483.540633565282
FDP13_BABATUNJI049,4071.9802826960276
FDP15_BABATUNJI010,4942.8462630942095
FDP16_BABATUNJI010,4904.036668289664
FDP16_BABATUNJI018,8633.292173379363
FDP16_BABATUNJI046,7752.980558033483
FDP16_BABATUNJI049,8753.424013922473
FDP19_BABATUNJI045,5574.390758018799
FDP20_BABATUNJI045,5156.882972530106
FDP22_BABATUNJI017,5078.826660844785
FDP22_BABATUNJI018,4114.370597901167
FDP22_BABATUNJI027,6916.15446252068
FDP22_BABATUNJI035,4751.689752879995
FDP22_BABATUNJI045,4571.061549963157
FDP22_BABATUNJI049,4451.97592563352
FDP23_BABATUNJI013,7236.861794416779
FDP23_BABATUNJI018,8344.53526905445
FDP24_BABATUNJI027,7140.483408845036
FDP24_BABATUNJI045,4622.402699324166
FDP25_BABATUNJI010,4712.332597150795
FDP25_BABATUNJI018,7873.025620586881
FDP25_BABATUNJI046,8500.148795508496
FDP26_BABATUNJI017,5039.823040589793
FDP26_BABATUNJI018,4347.218368806138
FDP26_BABATUNJI019,1128.7888928294296
FDP27_BABATUNJI010,3486.7359371561315
FDP27_BABATUNJI013,7306.887271804507
FDP28_BABATUNJI010,4891.348706232899
FDP28_BABATUNJI013,7285.807635191054
FDP28_BABATUNJI018,7372.967358349722
FDP28_BABATUNJI045,9435.500764800008
FDP28_BABATUNJI046,7610.039217111607
FDP28_BABATUNJI049,8771.172952348988
FDP31_BABATUNJI017,5026.11411956674
FDP31_BABATUNJI018,4831.5091188856495
FDP31_BABATUNJI027,6881.682953241676
FDP31_BABATUNJI035,4929.983148587181
FDP31_BABATUNJI046,4524.340583232687
FDP33_BABATUNJI013,7339.85656026873
FDP33_BABATUNJI018,7689.881768008991
FDP33_BABATUNJI046,7745.514669155176
FDP36_BABATUNJI017,4671.412608415611
FDP36_BABATUNJI018,3997.731711871158
FDP37_BABATUNJI045,5010.766084665835
FDP38_BABATUNJI017,4587.207473018295
FDP38_BABATUNJI027,6223.852705983407
FDP38_BABATUNJI049,4273.439885827022
FDP39_BABATUNJI017,4358.665681200066
FDP39_BABATUNJI018,4003.3690240592678
FDP39_BABATUNJI019,2663.170512040725
FDP39_BABATUNJI027,6058.634191177268
FDP39_BABATUNJI045,4267.980264217719
FDP39_BABATUNJI049,4663.6389497647915
FDP40_BABATUNJI019,1332.6261993579
FDP40_BABATUNJI035,4885.022862670339
FDP44_BABATUNJI035,4204.5442981076885
FDP44_BABATUNJI045,4755.284673406851
FDP45_BABATUNJI046,7786.06140336299
FDP45_BABATUNJI049,8328.008189646596
FDP46_BABATUNJI019,2402.266404187763
FDP46_BABATUNJI035,4894.1661435860715
FDP46_BABATUNJI046,4242.453504492214
FDP49_BABATUNJI018,4141.826456005609
FDP49_BABATUNJI019,2779.7294729787022
FDP49_BABATUNJI027,6365.155903865975
FDP49_BABATUNJI045,4382.646781152578
FDP49_BABATUNJI046,4456.48876265288
FDP49_BABATUNJI049,4540.828200925065
FDP52_BABATUNJI018,7486.511875168235
FDP52_BABATUNJI046,7527.618510053544
FDP56_BABATUNJI017,4493.898246970999
FDP56_BABATUNJI018,4162.51374040914
FDP56_BABATUNJI027,6393.225083925505
FDP56_BABATUNJI045,4294.623205742255
FDP56_BABATUNJI049,4663.3477908538525
FDP57_BABATUNJI017,4830.501361835368
FDP57_BABATUNJI035,5117.868950499713
FDP57_BABATUNJI045,4506.727094234169
FDP58_BABATUNJI018,7388.16554058882
FDP59_BABATUNJI027,7378.691531547436
FDP59_BABATUNJI045,5159.394292947407
FDP60_BABATUNJI017,4377.419601000398
FDP60_BABATUNJI027,6361.116557320186
FDP60_BABATUNJI035,4422.695050297752
FDP60_BABATUNJI045,4258.024595166253
FDQ01_BABATUNJI018,7359.608995745542
FDQ01_BABATUNJI049,8300.607736445883
FDQ03_BABATUNJI013,7046.127133352899
FDQ03_BABATUNJI049,8401.505158008948
FDQ04_BABATUNJI019,2686.048618311758
FDQ04_BABATUNJI049,4288.200826120385
FDQ07_BABATUNJI018,7929.290957133537
FDQ07_BABATUNJI046,8012.570940665558
FDQ08_BABATUNJI017,5034.160755514173
FDQ08_BABATUNJI019,3073.994611983788
FDQ08_BABATUNJI027,6939.480153584327
FDQ08_BABATUNJI035,4714.263207543441
FDQ08_BABATUNJI045,4577.09276748421
FDQ08_BABATUNJI046,4322.953394289744
FDQ09_BABATUNJI027,7098.414524484667
FDQ09_BABATUNJI035,5102.668640543862
FDQ09_BABATUNJI045,4737.862044220226
FDQ10_BABATUNJI013,6424.284125438168
FDQ11_BABATUNJI018,7196.581427189535
FDQ11_BABATUNJI046,8090.983687074373
FDQ12_BABATUNJI046,7620.371040282555
FDQ13_BABATUNJI019,2584.3112251865537
FDQ13_BABATUNJI027,6758.741025896801
FDQ13_BABATUNJI035,4917.438431557677
FDQ13_BABATUNJI045,4531.780461214585
FDQ13_BABATUNJI049,4130.140251846304
FDQ15_BABATUNJI027,6726.416002557933
FDQ15_BABATUNJI035,4781.390231600095
FDQ15_BABATUNJI046,4537.482402730409
FDQ15_BABATUNJI049,4287.867738264867
FDQ16_BABATUNJI017,5278.648857320792
FDQ16_BABATUNJI035,5244.81041590199
FDQ16_BABATUNJI045,5873.293805482866
FDQ19_BABATUNJI010,4894.092602967511
FDQ19_BABATUNJI013,7458.379896106408
FDQ20_BABATUNJI017,4584.207463528366
FDQ20_BABATUNJI027,6361.902141513521
FDQ20_BABATUNJI035,4384.914643893898
FDQ20_BABATUNJI045,4213.312405348004
FDQ21_BABATUNJI045,5554.632496863955
FDQ22_BABATUNJI027,6292.8137533624595
FDQ22_BABATUNJI045,4517.734653962882
FDQ22_BABATUNJI049,4221.98638317139
FDQ23_BABATUNJI017,5081.9458478281285
FDQ23_BABATUNJI019,2408.105789423745
FDQ23_BABATUNJI027,6626.937325895608
FDQ23_BABATUNJI035,4663.621337427709
FDQ24_BABATUNJI013,7285.3203148062
FDQ24_BABATUNJI018,7548.3407925249585
FDQ26_BABATUNJI017,5157.084162531192
FDQ26_BABATUNJI018,4221.628941403067
FDQ26_BABATUNJI027,6478.045302484929
FDQ26_BABATUNJI035,4788.813916880027
FDQ26_BABATUNJI045,4503.08164789178
FDQ26_BABATUNJI046,4621.6192613052435
FDQ26_BABATUNJI049,4536.47855777714
FDQ27_BABATUNJI019,1577.7071394041468
FDQ31_BABATUNJI018,4373.185615554196
FDQ31_BABATUNJI027,6880.8692769475965
FDQ31_BABATUNJI035,4773.297537303447
FDQ31_BABATUNJI049,4896.06972757589
FDQ32_BABATUNJI027,8957.660150278378
FDQ32_BABATUNJI035,5441.9492218233345
FDQ34_BABATUNJI017,5594.266828267751
FDQ34_BABATUNJI019,1664.5910166416852
